CLIENT_ID,CLIENT_TYPE
ID408787,Onetime
ID014605,Healthy
ID843797,Onetime
ID678368,Healthy
ID224679,Retirement
ID470556,Onetime
ID459758,Retirement
ID174278,Retirement
ID837576,Business
ID676486,Business
ID180323,Business
ID595443,Healthy
ID315510,Business
ID273483,Business
ID295645,Onetime
ID949435,Healthy
ID391567,Onetime
ID854133,Retirement
ID242064,Onetime
ID975740,Business
ID579402,Business
ID485015,Business
ID773341,Business
ID681187,Retirement
ID731537,Business
ID123355,Retirement
ID583190,Business
ID137912,Healthy
ID860585,Onetime
ID404279,Onetime
ID855926,Retirement
ID055729,Business
ID217891,Onetime
ID826000,Onetime
ID728845,Onetime
ID935828,Onetime
ID347497,Onetime
ID945363,Retirement
ID427640,Business
ID632987,Business
ID226567,Business
ID373315,Business
ID367594,Business
ID041685,Onetime
ID574213,Onetime
ID812854,Onetime
ID067413,Retirement
ID890604,Retirement
ID346899,Onetime
ID295946,Onetime
ID321454,Retirement
ID124151,Healthy
ID102998,Healthy
ID396212,Healthy
ID047333,Healthy
ID516322,Onetime
ID991369,Retirement
ID099362,Healthy
ID902783,Business
ID060511,Onetime
ID778397,Onetime
ID533644,Onetime
ID782214,Business
ID164863,Healthy
ID954278,Retirement
ID883680,Onetime
ID834161,Retirement
ID143455,Healthy
ID632984,Onetime
ID566496,Onetime
ID498482,Healthy
ID029002,Business
ID368487,Healthy
ID475809,Healthy
ID818958,Onetime
ID194683,Retirement
ID329772,Healthy
ID834314,Onetime
ID182978,Healthy
ID752940,Onetime
ID192574,Onetime
ID957840,Healthy
ID904513,Onetime
ID473312,Onetime
ID689821,Healthy
ID523362,Business
ID602004,Onetime
ID788504,Onetime
ID915607,Onetime
ID807432,Onetime
ID721887,Onetime
ID221961,Healthy
ID734676,Onetime
ID449221,Healthy
ID027656,Onetime
ID965525,Business
ID331634,Retirement
ID038654,Onetime
ID515341,Healthy
ID221741,Business
ID415438,Retirement
ID859851,Business
ID664992,Onetime
ID740341,Onetime
ID536691,Business
ID249014,Onetime
ID964794,Onetime
ID244424,Onetime
ID698525,Onetime
ID154751,Retirement
ID545120,Healthy
ID052143,Onetime
ID623533,Onetime
ID313227,Healthy
ID190571,Business
ID931225,Healthy
ID828702,Retirement
ID858474,Onetime
ID337645,Onetime
ID217261,Retirement
ID310261,Retirement
ID767650,Healthy
ID893000,Onetime
ID153512,Healthy
ID971457,Retirement
ID687494,Onetime
ID255953,Onetime
ID448764,Onetime
ID891421,Retirement
ID104062,Onetime
ID556623,Onetime
ID381101,Business
ID644404,Healthy
ID283196,Onetime
ID463544,Retirement
ID495801,Retirement
ID504640,Business
ID288350,Onetime
ID154753,Onetime
ID593929,Healthy
ID128554,Onetime
ID324366,Onetime
ID032455,Onetime
ID399627,Onetime
ID087745,Onetime
ID702568,Healthy
ID349524,Onetime
ID576391,Onetime
ID350320,Onetime
ID917531,Business
ID706133,Onetime
ID434149,Onetime
ID534701,Business
ID813654,Business
ID388259,Healthy
ID236501,Healthy
ID365403,Onetime
ID749956,Business
ID510135,Onetime
ID425609,Healthy
ID179746,Business
ID895300,Onetime
ID678484,Retirement
ID506052,Healthy
ID671502,Business
ID309780,Onetime
ID495772,Business
ID490297,Healthy
ID608172,Retirement
ID985848,Retirement
ID119336,Onetime
ID180013,Healthy
ID951849,Onetime
ID256816,Healthy
ID340145,Onetime
ID189889,Business
ID822751,Onetime
ID574497,Business
ID434324,Retirement
ID555965,Retirement
ID631226,Business
ID705219,Retirement
ID463288,Onetime
ID286181,Healthy
ID784160,Business
ID455257,Retirement
ID740662,Healthy
ID124863,Retirement
ID241212,Retirement
ID702081,Retirement
ID429267,Onetime
ID860578,Business
ID771029,Business
ID629845,Business
ID866424,Retirement
ID440942,Onetime
ID209572,Onetime
ID472620,Business
ID472044,Retirement
ID843116,Retirement
ID199276,Retirement
ID270384,Business
ID615911,Onetime
ID898570,Business
ID430388,Onetime
ID550428,Retirement
ID694997,Onetime
ID965457,Retirement
ID974514,Onetime
ID903133,Onetime
ID633750,Onetime
ID361502,Business
ID988236,Onetime
ID425052,Business
ID438919,Onetime
ID503095,Onetime
ID384177,Onetime
ID626278,Business
ID391817,Onetime
ID752410,Business
ID316596,Business
ID425490,Business
ID487245,Onetime
ID278334,Onetime
ID925036,Onetime
ID011292,Business
ID993661,Onetime
ID950915,Onetime
ID864678,Retirement
ID341433,Healthy
ID706381,Healthy
ID367462,Onetime
ID011744,Healthy
ID726377,Onetime
ID229957,Business
ID601941,Onetime
ID209852,Onetime
ID910477,Onetime
ID096208,Business
ID387573,Onetime
ID343856,Business
ID737624,Onetime
ID457790,Business
ID505257,Onetime
ID582280,Onetime
ID724032,Healthy
ID092162,Healthy
ID529226,Healthy
ID440911,Healthy
ID731323,Onetime
ID042277,Retirement
ID950498,Onetime
ID007469,Onetime
ID969244,Onetime
ID567315,Retirement
ID732157,Onetime
ID302067,Healthy
ID730506,Retirement
ID961725,Business
ID677598,Onetime
ID756971,Retirement
ID600753,Business
ID725340,Onetime
ID624998,Onetime
ID620656,Retirement
ID405637,Onetime
ID529501,Onetime
ID763419,Onetime
ID392644,Retirement
ID011765,Onetime
ID912964,Healthy
ID000160,Healthy
ID597676,Retirement
ID213183,Retirement
ID963882,Onetime
ID268534,Onetime
ID085799,Onetime
ID997985,Onetime
ID794465,Retirement
ID183914,Retirement
ID049699,Business
ID846287,Healthy
ID115759,Onetime
ID475463,Onetime
ID228258,Onetime
ID580591,Healthy
ID649568,Onetime
ID780624,Retirement
ID378764,Retirement
ID213428,Business
ID126932,Healthy
ID914635,Retirement
ID051163,Retirement
ID084121,Retirement
ID835113,Retirement
ID896852,Onetime
ID212716,Retirement
ID569963,Retirement
ID600038,Retirement
ID072475,Business
ID497378,Business
ID597612,Onetime
ID286766,Healthy
ID665661,Onetime
ID797407,Business
ID365341,Onetime
ID877696,Retirement
ID769235,Business
ID330082,Retirement
ID417171,Onetime
ID916899,Healthy
ID323306,Onetime
ID223021,Onetime
ID038314,Healthy
ID515089,Business
ID496206,Retirement
ID026284,Healthy
ID025775,Onetime
ID291877,Healthy
ID989425,Onetime
ID478591,Business
ID471824,Onetime
ID875517,Business
ID729685,Retirement
ID478306,Business
ID662503,Business
ID282685,Business
ID401863,Retirement
ID472652,Retirement
ID996798,Healthy
ID171399,Onetime
ID847638,Healthy
ID825732,Onetime
ID220784,Onetime
ID981362,Healthy
ID366416,Onetime
ID484477,Retirement
ID269687,Business
ID954702,Retirement
ID989331,Onetime
ID025284,Retirement
ID762393,Onetime
ID592208,Business
ID900928,Healthy
ID610630,Retirement
ID947588,Onetime
ID565634,Healthy
ID277112,Onetime
ID248532,Healthy
ID180727,Onetime
ID134106,Onetime
ID062549,Healthy
ID417774,Healthy
ID189290,Healthy
ID799859,Business
ID644541,Onetime
ID044367,Business
ID337216,Retirement
ID548638,Onetime
ID450022,Healthy
ID455724,Onetime
ID715033,Onetime
ID488138,Onetime
ID797238,Onetime
ID698110,Business
ID150817,Retirement
ID750161,Retirement
ID833148,Business
ID857289,Healthy
ID704143,Healthy
ID039627,Business
ID489974,Onetime
ID355522,Onetime
ID186185,Healthy
ID677107,Healthy
ID376562,Business
ID713428,Onetime
ID265812,Healthy
ID843853,Business
ID620821,Onetime
ID892687,Retirement
ID465331,Onetime
ID275795,Onetime
ID382883,Business
ID517563,Onetime
ID702659,Healthy
ID200805,Business
ID106283,Onetime
ID676766,Business
ID601878,Retirement
ID276235,Retirement
ID614213,Business
ID049394,Onetime
ID068349,Retirement
ID684601,Retirement
ID792039,Onetime
ID702202,Business
ID450669,Onetime
ID589017,Business
ID583305,Healthy
ID809884,Retirement
ID013236,Business
ID719814,Onetime
ID102496,Business
ID729080,Onetime
ID667485,Onetime
ID206287,Onetime
ID479742,Onetime
ID103401,Onetime
ID584187,Onetime
ID060122,Onetime
ID837700,Onetime
ID877104,Retirement
ID838774,Healthy
ID442836,Business
ID216792,Onetime
ID065079,Healthy
ID264378,Healthy
ID382447,Business
ID002346,Onetime
ID781071,Onetime
ID131928,Onetime
ID879641,Business
ID416293,Onetime
ID469424,Business
ID355812,Business
ID700742,Onetime
ID928063,Retirement
ID978423,Onetime
ID443499,Healthy
ID235946,Healthy
ID996533,Business
ID283333,Retirement
ID008014,Retirement
ID023481,Onetime
ID423241,Retirement
ID058704,Healthy
ID743451,Business
ID331097,Onetime
ID067814,Business
ID232604,Retirement
ID994209,Business
ID908606,Onetime
ID684172,Retirement
ID464410,Healthy
ID462165,Onetime
ID069503,Onetime
ID624816,Healthy
ID725599,Healthy
ID187737,Retirement
ID951197,Onetime
ID917115,Healthy
ID560799,Healthy
ID290234,Onetime
ID986089,Business
ID462536,Onetime
ID811769,Retirement
ID514584,Onetime
ID097882,Onetime
ID161657,Business
ID711482,Retirement
ID120008,Healthy
ID112018,Healthy
ID153757,Business
ID871990,Onetime
ID769814,Retirement
ID715058,Healthy
ID755151,Onetime
ID299617,Business
ID692309,Onetime
ID013145,Onetime
ID089670,Retirement
ID627249,Onetime
ID095825,Retirement
ID549486,Retirement
ID309923,Healthy
ID504985,Retirement
ID203866,Onetime
ID920594,Onetime
ID330212,Healthy
ID904703,Onetime
ID239642,Onetime
ID494783,Onetime
ID374007,Healthy
ID137498,Healthy
ID608146,Healthy
ID896068,Onetime
ID981140,Business
ID288600,Onetime
ID924171,Business
ID128812,Healthy
ID906791,Retirement
ID832880,Business
ID432344,Business
ID599386,Healthy
ID860336,Business
ID329808,Onetime
ID951215,Onetime
ID303549,Healthy
ID778068,Onetime
ID567248,Healthy
ID109248,Onetime
ID494968,Healthy
ID497874,Retirement
ID528327,Healthy
ID391878,Onetime
ID204697,Business
ID249088,Retirement
ID840147,Onetime
ID744386,Onetime
ID133624,Onetime
ID248969,Onetime
ID186609,Onetime
ID446227,Onetime
ID266298,Onetime
ID738187,Business
ID318947,Business
ID259382,Onetime
ID136901,Retirement
ID685138,Business
ID556544,Onetime
ID661230,Onetime
ID695724,Onetime
ID507097,Onetime
ID006600,Retirement
ID003767,Retirement
ID660199,Business
ID755744,Onetime
ID219600,Onetime
ID386940,Retirement
ID623048,Retirement
ID885495,Onetime
ID002109,Business
ID815081,Retirement
ID715777,Healthy
ID906565,Business
ID997605,Onetime
ID811941,Onetime
ID031153,Business
ID604440,Retirement
ID699755,Healthy
ID345095,Onetime
ID372793,Retirement
ID589523,Onetime
ID645708,Onetime
ID289902,Onetime
ID995111,Onetime
ID205808,Healthy
ID949769,Retirement
ID306247,Onetime
ID420671,Onetime
ID576146,Retirement
ID623149,Onetime
ID920431,Onetime
ID688108,Retirement
ID111508,Business
ID699833,Business
ID638812,Healthy
ID828530,Healthy
ID002533,Business
ID471474,Healthy
ID226332,Healthy
ID431021,Business
ID116006,Healthy
ID895298,Retirement
ID461246,Retirement
ID231988,Onetime
ID368659,Onetime
ID458479,Onetime
ID104674,Retirement
ID488473,Business
ID984122,Healthy
ID929837,Healthy
ID315794,Retirement
ID467661,Business
ID554674,Onetime
ID747548,Retirement
ID382947,Healthy
ID542332,Retirement
ID500278,Retirement
ID448330,Retirement
ID538270,Onetime
ID608554,Business
ID788650,Business
ID138140,Onetime
ID472288,Retirement
ID766733,Onetime
ID136892,Onetime
ID176071,Healthy
ID110036,Healthy
ID599323,Retirement
ID416154,Onetime
ID055352,Healthy
ID447573,Healthy
ID061467,Onetime
ID145702,Onetime
ID953935,Business
ID586952,Onetime
ID172649,Business
ID358982,Retirement
ID895733,Business
ID288570,Retirement
ID701067,Retirement
ID306256,Business
ID587927,Business
ID544193,Onetime
ID466773,Retirement
ID091762,Retirement
ID126260,Business
ID205620,Onetime
ID588864,Onetime
ID956023,Business
ID681280,Retirement
ID039282,Healthy
ID957109,Onetime
ID539909,Onetime
ID907843,Healthy
ID152271,Retirement
ID370858,Business
ID999466,Retirement
ID698400,Onetime
ID216904,Onetime
ID096369,Business
ID389219,Healthy
ID843124,Business
ID521279,Healthy
ID857302,Onetime
ID575200,Healthy
ID756328,Business
ID187573,Onetime
ID599230,Healthy
ID892973,Onetime
ID130644,Healthy
ID024992,Business
ID381477,Onetime
ID765920,Onetime
ID024464,Healthy
ID340753,Onetime
ID742543,Onetime
ID211879,Business
ID196981,Healthy
ID671726,Onetime
ID949510,Healthy
ID979717,Healthy
ID972495,Retirement
ID437878,Onetime
ID064605,Onetime
ID000791,Retirement
ID477381,Healthy
ID209252,Onetime
ID875529,Onetime
ID138015,Healthy
ID141786,Onetime
ID149787,Retirement
ID550919,Retirement
ID284946,Onetime
ID687470,Business
ID005057,Business
ID890495,Onetime
ID007979,Onetime
ID640687,Onetime
ID217834,Onetime
ID679450,Onetime
ID555102,Business
ID035638,Business
ID674463,Onetime
ID465032,Onetime
ID045631,Healthy
ID905051,Retirement
ID723281,Healthy
ID403643,Onetime
ID780661,Onetime
ID378071,Onetime
ID976930,Onetime
ID516369,Healthy
ID397082,Onetime
ID216508,Retirement
ID042002,Business
ID379805,Retirement
ID366597,Business
ID036252,Healthy
ID018373,Retirement
ID187731,Business
ID409031,Business
ID687389,Healthy
ID665717,Onetime
ID454148,Healthy
ID092951,Onetime
ID943667,Healthy
ID649760,Retirement
ID408240,Onetime
ID975572,Onetime
ID659737,Retirement
ID657301,Onetime
ID040036,Business
ID590746,Onetime
ID149688,Healthy
ID478895,Healthy
ID572444,Onetime
ID832599,Healthy
ID731884,Onetime
ID613128,Healthy
ID394386,Healthy
ID720487,Onetime
ID093174,Retirement
ID595847,Business
ID164254,Business
ID327527,Onetime
ID081937,Retirement
ID227294,Business
ID845405,Onetime
ID798372,Onetime
ID439941,Business
ID138192,Onetime
ID734377,Onetime
ID031910,Retirement
ID653312,Onetime
ID623778,Onetime
ID535527,Business
ID972319,Onetime
ID731522,Retirement
ID740198,Business
ID291396,Healthy
ID710095,Business
ID206767,Onetime
ID378012,Onetime
ID215986,Retirement
ID293905,Healthy
ID084318,Retirement
ID663537,Business
ID450883,Business
ID985066,Onetime
ID228784,Healthy
ID282646,Business
ID386716,Onetime
ID984966,Business
ID955063,Onetime
ID440761,Retirement
ID712049,Business
ID745541,Healthy
ID886386,Business
ID190567,Retirement
ID090361,Business
ID522129,Onetime
ID114127,Onetime
ID081187,Retirement
ID796304,Business
ID736154,Retirement
ID036571,Onetime
ID611751,Retirement
ID815580,Onetime
ID689508,Retirement
ID379117,Onetime
ID206534,Onetime
ID016669,Business
ID641996,Business
ID442542,Healthy
ID034808,Business
ID044936,Business
ID084744,Business
ID644376,Business
ID593528,Healthy
ID817576,Business
ID985013,Onetime
ID926377,Healthy
ID904992,Onetime
ID130545,Business
ID090539,Business
ID308754,Healthy
ID527203,Business
ID497858,Onetime
ID358664,Onetime
ID132706,Healthy
ID893126,Retirement
ID294288,Business
ID575597,Retirement
ID102344,Healthy
ID350338,Onetime
ID718085,Retirement
ID070809,Retirement
ID860320,Onetime
ID770230,Onetime
ID843973,Healthy
ID779198,Retirement
ID976670,Business
ID998587,Onetime
ID795915,Onetime
ID193042,Onetime
ID613731,Onetime
ID790957,Onetime
ID112971,Business
ID117196,Business
ID761717,Healthy
ID356384,Onetime
ID503608,Healthy
ID709909,Onetime
ID968336,Healthy
ID754007,Onetime
ID450506,Onetime
ID215104,Retirement
ID863091,Onetime
ID862276,Retirement
ID504425,Healthy
ID501411,Healthy
ID594478,Onetime
ID146486,Onetime
ID686957,Onetime
ID167437,Onetime
ID755437,Onetime
ID690778,Onetime
ID863799,Onetime
ID824359,Healthy
ID375373,Onetime
ID470697,Onetime
ID154199,Retirement
ID252853,Business
ID119875,Onetime
ID340777,Business
ID776846,Healthy
ID267101,Retirement
ID679956,Onetime
ID931500,Retirement
ID023988,Onetime
ID965693,Business
ID867032,Retirement
ID339682,Onetime
ID688686,Onetime
ID875362,Healthy
ID828311,Business
ID267708,Onetime
ID684168,Onetime
ID932265,Onetime
ID015083,Healthy
ID715383,Onetime
ID603025,Healthy
ID341311,Healthy
ID480817,Onetime
ID810996,Onetime
ID015911,Onetime
ID805470,Healthy
ID038313,Healthy
ID630289,Onetime
ID423996,Business
ID123602,Business
ID282527,Healthy
ID063787,Retirement
ID889901,Onetime
ID875152,Retirement
ID745853,Onetime
ID743733,Healthy
ID325250,Onetime
ID061645,Onetime
ID878971,Retirement
ID381355,Onetime
ID269937,Onetime
ID614863,Onetime
ID111772,Retirement
ID430262,Business
ID893213,Onetime
ID392509,Business
ID424749,Healthy
ID166031,Retirement
ID032287,Onetime
ID143824,Onetime
ID985683,Retirement
ID738905,Healthy
ID417022,Healthy
ID610783,Onetime
ID127078,Healthy
ID087833,Healthy
ID119824,Onetime
ID820479,Onetime
ID511269,Business
ID033471,Healthy
ID793999,Healthy
ID977319,Business
ID001725,Healthy
ID534790,Onetime
ID846518,Healthy
ID320198,Healthy
ID887534,Onetime
ID197676,Onetime
ID170739,Onetime
ID701537,Onetime
ID653900,Retirement
ID538545,Healthy
ID431798,Healthy
ID507934,Onetime
ID385002,Onetime
ID330863,Business
ID510051,Business
ID467410,Onetime
ID635549,Healthy
ID559264,Business
ID616301,Onetime
ID374942,Healthy
ID694206,Onetime
ID777908,Retirement
ID763248,Healthy
ID147147,Business
ID522464,Healthy
ID320499,Onetime
ID240639,Retirement
ID023138,Onetime
ID658265,Business
ID785964,Healthy
ID923480,Business
ID965012,Onetime
ID084878,Onetime
ID286692,Onetime
ID852041,Retirement
ID512632,Healthy
ID995050,Onetime
ID023671,Onetime
ID311791,Retirement
ID579962,Onetime
ID805866,Onetime
ID129379,Onetime
ID365894,Business
ID697229,Onetime
ID626095,Healthy
ID107542,Onetime
ID970198,Healthy
ID117537,Onetime
ID942509,Retirement
ID419589,Business
ID427325,Retirement
ID988198,Business
ID956934,Healthy
ID632213,Healthy
ID487117,Retirement
ID090186,Onetime
ID784845,Onetime
ID702982,Retirement
ID289744,Onetime
ID353793,Healthy
ID796174,Onetime
ID844948,Business
ID233783,Onetime
ID550200,Onetime
ID665562,Onetime
ID748957,Healthy
ID543752,Healthy
ID252173,Business
ID660942,Onetime
ID960429,Retirement
ID807798,Business
ID499301,Retirement
ID303540,Business
ID154036,Business
ID182699,Onetime
ID530931,Business
ID963237,Healthy
ID447581,Healthy
ID280522,Healthy
ID300469,Retirement
ID378163,Onetime
ID792217,Business
ID412728,Onetime
ID189527,Onetime
ID974905,Business
ID777172,Healthy
ID653413,Healthy
ID071366,Healthy
ID891109,Business
ID802847,Onetime
ID059784,Business
ID817918,Retirement
ID963722,Healthy
ID749515,Business
ID802500,Healthy
ID977429,Retirement
ID814671,Onetime
ID614193,Onetime
ID915505,Business
ID607936,Onetime
ID077674,Business
ID380075,Business
ID155616,Business
ID519885,Onetime
ID098246,Healthy
ID043810,Onetime
ID381978,Retirement
ID821560,Retirement
ID504453,Onetime
ID491316,Onetime
ID758691,Healthy
ID014973,Retirement
ID740669,Onetime
ID112353,Onetime
ID454026,Healthy
ID622822,Retirement
ID878269,Retirement
ID429284,Onetime
ID046002,Retirement
ID236095,Onetime
ID277347,Healthy
ID686191,Retirement
ID923734,Retirement
ID028993,Retirement
ID047094,Business
ID519683,Healthy
ID814212,Business
ID854505,Healthy
ID071731,Retirement
ID932140,Healthy
ID047585,Onetime
ID795177,Onetime
ID161936,Retirement
ID151463,Healthy
ID780874,Business
ID491626,Retirement
ID378669,Retirement
ID120812,Business
ID139831,Retirement
ID002773,Retirement
ID985427,Onetime
ID560255,Retirement
ID622876,Business
ID694227,Onetime
ID443333,Healthy
ID383394,Healthy
ID218460,Business
ID263265,Healthy
ID736779,Business
ID362466,Onetime
ID892790,Retirement
ID513262,Healthy
ID146647,Onetime
ID250795,Retirement
ID895472,Retirement
ID231419,Retirement
ID824925,Business
ID760452,Healthy
ID288248,Retirement
ID420401,Healthy
ID803468,Retirement
ID966146,Onetime
ID597813,Healthy
ID941079,Business
ID254121,Healthy
ID131861,Healthy
ID833122,Retirement
ID076241,Onetime
ID027762,Business
ID413123,Onetime
ID922799,Onetime
ID850769,Onetime
ID194580,Retirement
ID966910,Onetime
ID861985,Onetime
ID945313,Healthy
ID923672,Retirement
ID240366,Business
ID950255,Business
ID263446,Healthy
ID415110,Business
ID138291,Onetime
ID018171,Onetime
ID308059,Business
ID530609,Onetime
ID791769,Healthy
ID147115,Onetime
ID961411,Healthy
ID558737,Onetime
ID163989,Business
ID952432,Retirement
ID053622,Onetime
ID486446,Retirement
